,key,industry,label,0,1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,2017217190,C,0,1.0,0.0,0.0,0.4878479898113108,-0.23557822307347814,0.0,-0.2908434739237365,-1.7204380011559115,1.4988608523125653,0.0,-0.1796997650003254,0.0,12.914045317133624,0.0,-2.219164398616995,2.4244199465273453,-0.66637697818466,0.0,15.247826630574806,0.5252664140022248,0.2453815399860715,-0.27082219951852443,2.0445069520420502,0.2047541382419316,0.0,1.0
1,2016097870,C,0,1.0,0.0,0.0,1.8098741311576565,0.7469760522524025,0.0,0.07735122005359743,-1.1947463171179478,1.4988608523125653,0.0,-1.9518491007114505,0.0,13.401918549982758,0.0,-1.1327572898211171,2.4244199465273453,0.3861420131992697,1.0,13.644950617071721,0.5252664140022248,-0.22725672073156614,-1.0743537860944794,2.0445069520420502,0.27794649101708274,0.0,0.0
2,2015115610,C,0,1.0,0.0,0.0,1.8098741311576565,0.3159554267026738,0.0,0.07735122005359743,0.9707500383343204,1.4988608523125653,0.0,-1.9518491007114505,0.0,12.7488771870051,0.0,1.1538447672970342,2.4244199465273453,0.2156096664587749,1.0,12.515016588153413,0.6896673561787093,-0.22725672073156614,-1.0743537860944794,2.0445069520420502,0.5434321963520068,0.0,0.0
3,2017093050,C,0,1.0,0.0,0.0,1.8098741311576565,0.5328429905044904,0.0,0.07735122005359743,0.34958416815909044,1.4988608523125653,0.0,-1.9518491007114505,0.0,16.494235941595036,0.0,1.0422884116122073,2.4244199465273453,0.23409175015349246,0.0,16.011917392039592,0.5252664140022248,-0.22725672073156614,-1.0743537860944794,2.0445069520420502,0.5434321963520068,0.0,0.0
4,2013005030,C,0,1.0,0.0,1.0,1.8098741311576565,-0.18998364400160955,0.0,-1.321175782879244,-0.4453087727586501,1.4988608523125653,0.0,-0.003421391141677162,0.0,14.644362971831544,0.0,-0.6185301496709359,0.35523130066272035,-0.10871639889235034,1.0,14.826951003314175,0.5252664140022248,0.2453815399860715,-1.7539845486125893,0.9802209304785214,0.5434321963520068,0.0,1.0
5,2014080470,C,0,1.0,0.0,0.0,1.8098741311576565,0.13361993552510767,0.0,-0.5471528592840439,-1.7995442792913423,1.4988608523125653,1.0,-1.9518491007114505,0.0,13.904425677435704,0.0,-1.6834323401730156,1.107949395070096,0.0967550239023674,1.0,14.539817223552365,0.3691630182401113,-0.22725672073156614,-0.7411541289264825,0.4774990962729329,0.6991024881331172,1.0,0.0
6,2013045890,C,0,1.0,0.0,1.0,0.13812609522322294,-0.4272481442173824,0.0,-1.2983300121450023,0.3589378203305049,1.4988608523125653,0.0,-1.9518491007114505,0.0,13.831994270023824,0.0,0.4540498480750306,2.4244199465273453,0.145036275319076,0.0,16.525974882723638,0.24915760211248436,0.2453815399860715,-0.7059084852702932,0.026458945957638574,0.5434321963520068,0.0,0.0
7,2015051380,G,0,1.0,0.0,1.0,0.03681691142963851,0.01284472711703783,0.0,0.07735122005359743,0.6099073614011747,1.4988608523125653,0.0,-1.9518491007114505,1.0,13.041076264346149,0.0,0.2514062124672889,2.4244199465273453,0.010053498636792146,0.0,14.080355798417942,0.3307816345610441,-0.22725672073156614,-0.4084645856116687,3.0709799605858747,0.5434321963520068,0.0,0.0
8,2015105330,C,0,1.0,0.0,0.0,1.8098741311576565,0.3239515208906783,0.0,0.07735122005359743,-0.004992048577799969,1.4988608523125653,0.0,-1.9518491007114505,0.0,13.338363099102777,0.0,0.07569035127230636,2.4244199465273453,0.058561773225538474,1.0,14.303409359214568,0.5252664140022248,-0.22725672073156614,-1.0743537860944794,2.0445069520420502,0.4627271849084481,0.0,0.0
9,2014043360,C,0,1.0,0.0,0.0,1.8098741311576565,0.9011156427237514,0.0,0.07735122005359743,-0.12010443104889468,1.4988608523125653,1.0,-0.0011560351364327938,0.0,13.214450113126896,0.0,-0.16732015745687298,2.4244199465273453,0.14365698517702696,0.0,14.031105219975016,0.5252664140022248,-0.22725672073156614,-1.0743537860944794,2.0445069520420502,0.3445395332961137,0.0,0.0
10,2017013700,F,0,1.0,0.0,0.0,0.14093423891046514,-0.16176979269627026,1.0,-0.6255024691606,-0.6709011265157743,0.04484381552033992,0.0,-1.9518491007114505,0.0,14.06091283553977,0.0,-0.13703174328612347,0.3132699102369709,0.3252987426004468,0.0,14.57581798197376,0.5252664140022248,-0.22725672073156614,-0.6842551184469273,0.5103874405667566,1.048865944427487,0.0,0.0
11,2014009780,C,0,1.0,0.0,0.0,1.8098741311576565,0.12921738587151665,0.0,-0.8749354130688632,1.104023380769526,1.4988608523125653,0.0,-1.9518491007114505,0.0,14.013273242075233,0.0,0.776759953976442,0.12169513915032573,0.2003693479562804,0.0,13.570962347175332,0.5252664140022248,0.2453815399860715,-1.015323367007982,0.4868957660711681,1.9913674707370164,0.0,0.0
12,2017190510,C,0,1.0,0.0,0.0,1.8098741311576565,-0.7367676508200104,0.0,-0.9974142223079638,-2.9461686201583746,1.4988608523125653,0.0,-0.15875367291073114,0.0,14.07845442596764,0.0,-3.2720676088029452,0.6492584135423709,-1.6047535069869228,2.0,16.857685990290655,0.5252664140022248,-0.22725672073156614,-1.6476247984983914,1.4124677411973452,0.5434321963520068,0.0,1.0
13,2017068930,P,0,1.0,0.0,0.0,1.8098741311576565,0.11784997892791045,0.0,-0.5463120520443463,-0.4474740941130466,1.4988608523125653,0.0,-1.9518491007114505,0.0,13.769670575206986,0.0,0.29347133885528226,2.4244199465273453,0.42911819703713533,0.0,14.08134836729909,0.5252664140022248,0.2453815399860715,-1.0743537860944794,2.0445069520420502,0.2257519443659505,1.0,0.0
14,2014039860,C,0,1.0,0.0,0.0,1.8098741311576565,-0.5456269189919621,0.0,0.07735122005359743,0.3688415887914917,0.5124270253640283,1.0,-0.17243379948578325,0.0,12.947910174325724,0.0,-0.3760823996087864,2.4244199465273453,-0.3256891371727497,0.0,14.491558844594627,0.5252664140022248,-0.22725672073156614,-1.0743537860944794,2.0445069520420502,0.5434321963520068,0.0,1.0
15,2014005490,C,0,1.0,0.0,0.0,1.8098741311576565,0.5287961312657904,0.0,-0.20014770621197048,-0.2392782458464797,1.4988608523125653,0.0,-1.9518491007114505,0.0,20.534024244157802,0.0,-0.10260938050440442,0.4358885921999811,0.02680538014935213,0.0,20.433799305561074,0.5252664140022248,0.2453815399860715,-0.17890465919362886,2.0445069520420502,0.5434321963520068,0.0,0.0
16,2015126560,J,0,1.0,0.0,0.0,1.8098741311576565,0.317534621014729,0.0,0.07735122005359743,-0.6114668046169792,1.4988608523125653,0.0,-1.9518491007114505,0.0,15.639979838588687,0.0,-1.3670316094869568,2.4244199465273453,0.3157784108370184,1.0,15.723917456365758,0.5252664140022248,0.2453815399860715,-1.0743537860944794,2.0445069520420502,1.6991979969542403,0.0,0.0
17,2015108790,G,0,1.0,0.0,0.0,1.8098741311576565,-0.16007424801759096,0.0,-0.2801187840568257,-0.07361190467924478,1.4988608523125653,0.0,-1.9518491007114505,0.0,15.301425487845625,0.0,0.379148828001087,2.4244199465273453,0.18847151924403105,1.0,14.651681726378227,0.5252664140022248,-0.22725672073156614,-0.9536795078053836,0.2143923419223447,1.69979793427207,0.0,0.0
18,2014032190,G,0,1.0,0.0,0.0,1.8098741311576565,-0.3205474374999266,0.0,0.07735122005359743,0.9303977198013288,1.4988608523125653,0.0,-1.9518491007114505,0.0,17.809952525719865,0.0,1.1033078153016167,9.000589958637494,0.08792638323908931,0.0,16.504989187390294,0.5252664140022248,-0.22725672073156614,-1.5604165804804941,2.0445069520420502,1.2840413730164977,1.0,0.0
19,2015069620,C,0,1.0,0.0,0.0,0.04221718775125816,0.4133903905675428,0.0,0.07735122005359743,0.0637417348393597,0.20199889377871094,0.0,-1.9518491007114505,0.0,16.010352665137663,0.0,-1.4295391199613554,2.4244199465273453,0.2002554199464231,0.0,16.294555312868205,0.8473193135880126,0.2453815399860715,-1.0743537860944794,2.0445069520420502,0.5635166543037387,0.0,0.0
20,2013012160,C,0,1.0,0.0,0.0,1.8098741311576565,0.37139848222317207,0.0,-0.1296418576275868,0.15193831293165716,1.4988608523125653,0.0,-1.9518491007114505,0.0,14.9245562785952,0.0,0.34953651905654565,2.4244199465273453,0.12504736474141467,1.0,14.765181943763766,0.5252664140022248,0.2453815399860715,-0.09841673498675696,2.0445069520420502,0.5434321963520068,0.0,0.0
21,2013017670,J,0,1.0,0.0,0.0,1.8098741311576565,0.5526041915718576,0.0,-0.8447865338284893,0.9287893978234848,1.4988608523125653,0.0,-1.9518491007114505,0.0,19.37568717109512,0.0,0.5525838171040047,2.4244199465273453,0.3268152804873012,0.0,19.23879390935546,0.5252664140022248,0.2453815399860715,-0.1706229155844182,2.0445069520420502,0.5434321963520068,0.0,0.0
22,2016150840,C,0,1.0,0.0,0.0,1.8098741311576565,-1.0194496460529785,0.0,0.07735122005359743,-1.090614601866043,1.4988608523125653,1.0,-0.5414536818056221,0.0,12.324252541093912,0.0,-0.6936733084880723,2.4244199465273453,-1.6228494325278529,0.0,15.07034382448442,0.4054529274035292,-0.22725672073156614,-0.011429992034378635,2.0445069520420502,0.5434321963520068,0.0,1.0
23,2016041910,C,0,1.0,0.0,0.0,1.8098741311576565,0.5060513622261388,0.0,0.07735122005359743,-1.7321310496683193,1.4988608523125653,0.0,-1.9518491007114505,0.0,13.71655617890444,0.0,-1.2247601922564006,2.4244199465273453,0.2268220337714958,1.0,14.58136853329432,0.9343698745096071,0.2453815399860715,-1.0743537860944794,2.0445069520420502,0.5434321963520068,0.0,0.0
24,2016042110,C,0,1.0,0.0,0.0,1.8098741311576565,0.1819937039772964,0.0,0.07735122005359743,-0.2622055224323109,1.4988608523125653,0.0,-1.9518491007114505,0.0,13.911105797135315,0.0,-0.07058102665736588,2.4244199465273453,0.3194705189773144,0.0,14.441207859761493,0.5252664140022248,-0.22725672073156614,-1.0743537860944794,2.0445069520420502,0.6283098846292823,0.0,0.0
